microservice,timestamp,availability_Average,latency_Average,latency_p50,latency_p90,latency_p95,latency_p99,requests_Sum
169.254.170.2_remote,2023-04-13 09:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.254.170.2_remote,2023-04-13 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.254.170.2_remote,2023-04-13 09:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.254.170.2_remote,2023-04-13 09:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.254.170.2_remote,2023-04-13 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWS::StepFunctions::StateMachine,2023-04-13 09:40:00,78.57142857142857,2.2387143168285712,1.3310000000000004,4.341237154938999,4.414992052730797,4.474897149908352,14.0
AWS::StepFunctions::StateMachine,2023-04-13 09:45:00,56.25,3.2028125184187504,3.370984345965949,6.193151354229183,6.350574943593104,6.479390083443813,16.0
AWS::StepFunctions::StateMachine,2023-04-13 09:50:00,33.33333333333333,3.234555558611111,4.298412424859936,4.621951606781352,4.745329081273522,4.846398132657511,9.0
AWS::StepFunctions::StateMachine,2023-04-13 09:55:00,66.66666666666666,2.156750000591667,0.9090909090909092,4.565869034271276,4.678637780557568,4.781048800764367,12.0
AWS::StepFunctions::StateMachine,2023-04-13 10:00:00,66.66666666666666,2.5614666289400003,2.992374046230249,4.819248325194279,6.172151174355956,6.3092515447084665,15.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-13 09:40:00,100.0,0.0224057652718181,0.0243044209673979,0.032144288846218,0.0326754407661591,0.0329976284220098,22.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-13 09:45:00,100.0,0.0233007127568181,0.02317335614569,0.0336062774352234,0.0354149297946117,0.0358609742820162,22.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-13 09:50:00,100.0,0.022742402551,0.0200862983201635,0.0323491843076066,0.0355841027383673,0.0381776693763959,20.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-13 09:55:00,100.0,0.0229930052353846,0.0243044209673979,0.0313774520846044,0.0321647198561388,0.0326116359732646,26.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-13 10:00:00,100.0,0.020658771195,0.0200862983201635,0.0302613608773652,0.0320423282982938,0.0358816828026978,24.0
DynamoDB_AWS::DynamoDB,2023-04-13 09:40:00,100.0,0.065326980175,0.0630394086312847,0.0831095474277485,0.0939693173511499,0.0971744400602852,14.0
DynamoDB_AWS::DynamoDB,2023-04-13 09:45:00,100.0,0.0891374700105882,0.0800007103626454,0.1149174675718185,0.2421476277494504,0.2550428392397503,17.0
DynamoDB_AWS::DynamoDB,2023-04-13 09:50:00,100.0,0.0547876357988749,0.0430567643134244,0.0781657237497693,0.0784049911329364,0.0785969322627626,8.0
DynamoDB_AWS::DynamoDB,2023-04-13 09:55:00,100.0,0.0969831148641666,0.0777456390600308,0.2466654647649247,0.2522651853974255,0.2568363529244306,12.0
DynamoDB_AWS::DynamoDB,2023-04-13 10:00:00,100.0,0.0693083286246666,0.076798744644968,0.0833361754559255,0.0935842219501996,0.0967497976028083,15.0
Evidently_AWS::Evidently,2023-04-13 09:40:00,100.0,0.2529960473166666,0.2633312543060798,0.2814261538062433,0.2837737447268967,0.2856659094395875,6.0
Evidently_AWS::Evidently,2023-04-13 09:45:00,100.0,0.25319414134,0.2510764995599643,0.2924806618686322,0.2938990544186002,0.2950387194023644,5.0
Evidently_AWS::Evidently,2023-04-13 09:50:00,100.0,0.2597583531999999,0.2393920493691634,0.297599908170479,0.298607014463669,0.2994151528082366,2.0
Evidently_AWS::Evidently,2023-04-13 09:55:00,100.0,0.31486725805,0.2896643797366877,0.357881351392355,0.3588156644009197,0.3595648707195207,2.0
Evidently_AWS::Evidently,2023-04-13 10:00:00,100.0,0.2505255937,0.2633312543060798,0.2794434319257252,0.2815255682020016,0.2832024417824572,4.0
PGSQL Query_remote,2023-04-13 09:40:00,100.0,0.0170092234964583,0.0162248351816566,0.0213904086081179,0.0251528178329961,0.0341226882191592,144.0
PGSQL Query_remote,2023-04-13 09:45:00,100.0,0.0161335683492361,0.014747911243115,0.0209665327504463,0.0247721565471118,0.0375349570410752,144.0
PGSQL Query_remote,2023-04-13 09:50:00,100.0,0.0178765935011764,0.0173433424291499,0.0214948642577286,0.0236193245226064,0.037822247999684,136.0
PGSQL Query_remote,2023-04-13 09:55:00,100.0,0.0173346307873943,0.0149976194668885,0.0215952556267849,0.0321953907223743,0.0455039552033884,142.0
PGSQL Query_remote,2023-04-13 10:00:00,100.0,0.0193606349158992,0.0165528491651827,0.0232286384000775,0.0267986416334408,0.0607391882101876,139.0
PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage,2023-04-13 09:40:00,100.0,0.062111111142361,0.0581775103881734,0.0911831751770491,0.1012035623868465,0.2086912575138616,144.0
PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage,2023-04-13 09:45:00,100.0,0.0613958322219444,0.0576738518624873,0.0908991958950562,0.1011392779473614,0.1425389368990243,144.0
PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage,2023-04-13 09:50:00,100.0,0.0601544011928676,0.0517181173668786,0.0962488729017765,0.113827390147791,0.2034819127903505,136.0
PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage,2023-04-13 09:55:00,100.0,0.0607112595623239,0.0556268197002419,0.0920450044164185,0.0992926868911219,0.1602678895682092,142.0
PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage,2023-04-13 10:00:00,100.0,0.0590709101126241,0.052597612186982,0.086855041924473,0.0981947155471365,0.2206384762043081,141.0
PetSearch_AWS::ECS::Fargate,2023-04-13 09:40:00,100.0,0.0055814485440749,0.0044300836004315,0.0076309042742336,0.0116622308776293,0.0402011666352119,1144.0
PetSearch_AWS::ECS::Fargate,2023-04-13 09:45:00,100.0,0.005637995717081,0.0044864812813776,0.0080931422487346,0.0114877583593092,0.0399719278982716,1156.0
PetSearch_AWS::ECS::Fargate,2023-04-13 09:50:00,96.17537313432835,0.0108701402085931,0.0045593279453442,0.0110281404673543,0.023896075361757,0.1814658822200496,1072.0
PetSearch_AWS::ECS::Fargate,2023-04-13 09:55:00,95.92198581560284,0.0094818185384806,0.0045733596322513,0.0103813913674309,0.0257348054799413,0.1309465394041707,1128.0
PetSearch_AWS::ECS::Fargate,2023-04-13 10:00:00,98.84444444444443,0.0072381784636284,0.0045907312531926,0.0098570802255422,0.0157337104238888,0.0490858518052085,1125.0
PetSearch_client,2023-04-13 09:40:00,100.0,0.0059296044421486,0.0003047343107232,0.0126717111181692,0.0576262994549038,0.0604995372113849,55.0
PetSearch_client,2023-04-13 09:45:00,100.0,0.0062586324538022,0.0002974015478549,0.0139832365620556,0.0584114493313529,0.0635624007161954,56.0
PetSearch_client,2023-04-13 09:50:00,89.0909090909091,0.0194585843458198,0.0003010683768636,0.1248129670590269,0.1674507716801717,0.2037220977602473,55.0
