microservice,timestamp,availability_Average,latency_Average,latency_p50,latency_p90,latency_p95,latency_p99,requests_Sum
169.254.170.2_remote,2023-04-13 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.254.170.2_remote,2023-04-13 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.254.170.2_remote,2023-04-13 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.254.170.2_remote,2023-04-13 01:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.254.170.2_remote,2023-04-13 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWS::StepFunctions::StateMachine,2023-04-13 01:10:00,84.21052631578948,2.175684248226316,1.153689732987167,4.217251932289665,6.130622421825244,6.358673825508744,19.0
AWS::StepFunctions::StateMachine,2023-04-13 01:15:00,71.42857142857143,2.4439523755523807,2.898800433550278,4.580397894476139,5.0304404640494695,6.81307074188684,21.0
AWS::StepFunctions::StateMachine,2023-04-13 01:20:00,75.0,2.0022916573458334,0.8264462809917354,4.30783638363916,4.369477143510633,4.419424200160406,24.0
AWS::StepFunctions::StateMachine,2023-04-13 01:25:00,60.0,2.811050041455,3.1384283767210026,4.486780164480679,4.594972986357222,4.888684444517351,20.0
AWS::StepFunctions::StateMachine,2023-04-13 01:30:00,66.66666666666666,3.1290554701833333,3.291611450853273,5.576598539309685,5.652285572687865,5.713574148514599,18.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-13 01:10:00,100.0,0.0184946752332258,0.0174104854588205,0.0258166951242589,0.0306971005999285,0.0369408570759946,31.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-13 01:15:00,100.0,0.0189622385132142,0.0182602712001486,0.0238455169390313,0.0257348054799413,0.0298537804133787,28.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-13 01:20:00,100.0,0.0221471433251851,0.0205706530727134,0.0312878625096199,0.0344166487605819,0.0490776629771864,27.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-13 01:25:00,100.0,0.0211338057639393,0.0196133481411821,0.0314373209395891,0.0344987529633562,0.0393902682144059,33.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-13 01:30:00,100.0,0.02197638749475,0.0200862983201635,0.030357654283614,0.0323491843076066,0.0582620757833292,40.0
DynamoDB_AWS::DynamoDB,2023-04-13 01:10:00,100.0,0.0846096634765,0.0774990326412297,0.1116781577942474,0.2393920493691634,0.2545442416953865,20.0
DynamoDB_AWS::DynamoDB,2023-04-13 01:15:00,100.0,0.064622740991421,0.0763937370695019,0.0781796333971389,0.078405786173811,0.0785871793280432,19.0
DynamoDB_AWS::DynamoDB,2023-04-13 01:20:00,100.0,0.0753299593862499,0.0677105972056735,0.0835507804472849,0.090553310893035,0.2333297678130658,24.0
DynamoDB_AWS::DynamoDB,2023-04-13 01:25:00,100.0,0.066886174671,0.0630394086312847,0.08390545288824,0.092295998177064,0.0993298610542556,20.0
DynamoDB_AWS::DynamoDB,2023-04-13 01:30:00,100.0,0.0808776406570588,0.0778515675989782,0.0949731136957178,0.2206026076619891,0.2346001657402509,17.0
Evidently_AWS::Evidently,2023-04-13 01:10:00,100.0,0.2626851200625,0.2696811422986335,0.292746342850497,0.2990089921305472,0.3041154370648654,8.0
Evidently_AWS::Evidently,2023-04-13 01:15:00,100.0,0.2627365588714286,0.2451646748169395,0.3075478798879956,0.3125485496761609,0.3166075655077038,7.0
Evidently_AWS::Evidently,2023-04-13 01:20:00,100.0,0.2568430105333333,0.2536810763677579,0.2692250937344014,0.2737318821795642,0.27739157156069,6.0
Evidently_AWS::Evidently,2023-04-13 01:25:00,100.0,0.2791163026625,0.2761841495159607,0.3092224376158731,0.3129177905588083,0.3159058437343888,8.0
Evidently_AWS::Evidently,2023-04-13 01:30:00,100.0,0.2709044614833333,0.2393920493691634,0.3903771423234078,0.3940422631133545,0.3969991199110919,6.0
PGSQL Query_remote,2023-04-13 01:10:00,100.0,0.0160233451851369,0.0155522499442799,0.0198097572777529,0.0213361116729412,0.0263469947921065,146.0
PGSQL Query_remote,2023-04-13 01:15:00,100.0,0.0164081206897278,0.0158078772541273,0.0198375036154798,0.0224397960296936,0.0301585600597833,147.0
PGSQL Query_remote,2023-04-13 01:20:00,100.0,0.0165969449604081,0.0155117947892141,0.0212132215721529,0.0232397106666298,0.0342153211928046,147.0
