microservice,timestamp,availability_Average,latency_Average,latency_p50,latency_p90,latency_p95,latency_p99,requests_Sum
169.254.170.2_remote,2023-04-19 01:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.254.170.2_remote,2023-04-19 01:12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.254.170.2_remote,2023-04-19 01:17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.254.170.2_remote,2023-04-19 01:22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169.254.170.2_remote,2023-04-19 01:27:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AWS::StepFunctions::StateMachine,2023-04-19 01:07:00,50.0,3.15441665805,3.7974983358324135,4.577488428600427,6.1770856980536575,6.251305983215762,12.0
AWS::StepFunctions::StateMachine,2023-04-19 01:12:00,72.72727272727272,2.144363659127273,1.3100240678456998,4.2978540101235225,4.373265429511892,4.434546154014776,11.0
AWS::StepFunctions::StateMachine,2023-04-19 01:17:00,66.66666666666666,1.957777788711111,0.7879856109467703,4.65244402858212,4.676161579803859,4.695222645701815,9.0
AWS::StepFunctions::StateMachine,2023-04-19 01:22:00,40.0,3.07720000466,3.9828498555324616,4.396417462836337,4.434047746853229,4.464383746249518,10.0
AWS::StepFunctions::StateMachine,2023-04-19 01:27:00,25.0,4.3253750460875,4.177248169415655,8.22963635476269,8.411312901649252,8.559537600609639,8.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-19 01:07:00,100.0,0.020793216565,0.0196133481411821,0.0309910739248341,0.0320423282982938,0.0327332823740344,28.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-19 01:12:00,100.0,0.022320355136129,0.0208171928463736,0.0312382011003533,0.0337668106599214,0.037542053971353,31.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-19 01:17:00,100.0,0.020773808159,0.0194581858348433,0.0294083493705514,0.0315874933148552,0.0324725321540376,30.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-19 01:22:00,100.0,0.021405588493409,0.0193349402554029,0.0309418835908725,0.0336062774352234,0.047930345048406,44.0
AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,2023-04-19 01:27:00,100.0,0.0208767950495833,0.0197697477335408,0.0295958052928705,0.0319406911656234,0.0395628716754213,48.0
DynamoDB_AWS::DynamoDB,2023-04-19 01:07:00,100.0,0.0642178654616666,0.0618491297677993,0.0777897122872013,0.0781175976615135,0.078380900753505,12.0
DynamoDB_AWS::DynamoDB,2023-04-19 01:12:00,100.0,0.06006493568,0.0615550883687941,0.0773705391726865,0.0779228242205432,0.078367489375299,10.0
DynamoDB_AWS::DynamoDB,2023-04-19 01:17:00,100.0,0.1013991567655555,0.0661162895559052,0.2293189501872408,0.2342802505407555,0.238326463004952,9.0
DynamoDB_AWS::DynamoDB,2023-04-19 01:22:00,100.0,0.0646490812249999,0.0618491297677993,0.077899742030164,0.0781734188603169,0.0783930524277341,10.0
DynamoDB_AWS::DynamoDB,2023-04-19 01:27:00,100.0,0.16897431012125,0.08390545288824,0.3535986450935821,0.3598908873277278,0.3650052041218098,8.0
Evidently_AWS::Evidently,2023-04-19 01:07:00,100.0,0.2012263138666666,0.1886374902779596,0.2429529042610381,0.2437228089372803,0.2443404889537757,3.0
